Original Index,TimeSec,SleepLVL,HR
69,2940,3,65.0
70,2970,3,65.0
71,3000,3,67.0
72,3030,3,67.0
73,3060,3,65.0
74,3090,3,67.0
75,3120,3,63.0
76,3150,3,65.0
77,3180,3,63.0
78,3210,3,64.0
79,3240,3,64.0
80,3270,3,65.0
81,3300,2,65.0
82,3330,2,74.0
83,3360,2,66.0
84,3390,2,68.0
85,3420,2,66.0
86,3450,2,66.0
87,3480,2,66.0
88,3510,2,66.0
89,3540,2,65.0
90,3570,2,64.0
91,3600,2,66.0
92,3630,3,66.0
93,3660,3,65.0
94,3690,3,65.0
95,3720,3,67.0
96,3750,3,68.0
97,3780,3,66.0
98,3810,3,66.0
99,3840,3,66.0
100,3870,3,65.0
101,3900,3,66.0
102,3930,3,65.0
103,3960,3,64.0
104,3990,3,66.0
105,4020,3,66.0
106,4050,3,65.0
107,4080,3,65.0
108,4110,3,66.0
109,4140,3,66.0
110,4170,3,67.0
111,4200,3,67.0
112,4230,3,68.0
113,4260,3,66.0
114,4290,3,66.0
115,4320,3,66.0
116,4350,3,65.0
117,4380,3,65.0
118,4410,3,66.0
119,4440,3,67.0
120,4470,3,67.0
121,4500,3,65.0
122,4530,3,66.0
123,4560,3,66.0
124,4590,3,66.0
125,4620,3,68.0
126,4650,3,67.0
127,4680,3,67.0
128,4710,3,64.0
129,4740,3,67.0
130,4770,2,72.0
131,4800,2,68.0
132,4830,2,68.0
133,4860,2,67.0
134,4890,2,67.0
135,4920,2,67.0
136,4950,2,78.0
137,4980,2,65.0
138,5010,2,68.0
139,5040,2,68.0
140,5070,2,72.0
141,5100,5,70.0
142,5130,5,67.0
143,5160,5,72.0
144,5190,5,71.0
145,5220,5,68.0
146,5250,5,75.0
147,5280,5,70.0
148,5310,5,79.0
149,5340,5,72.0
150,5370,5,73.0
151,5400,5,68.0
152,5430,5,73.0
153,5460,5,68.0
154,5490,5,71.0
155,5520,5,68.0
156,5550,0,69.0
157,5580,1,75.0
158,5610,1,66.0
159,5640,1,65.0
160,5670,5,65.0
161,5700,5,68.0
162,5730,5,66.0
163,5760,5,67.0
164,5790,5,68.0
165,5820,5,68.0
166,5850,5,72.0
167,5880,5,70.0
168,5910,5,68.0
169,5940,5,66.0
170,5970,5,66.0
171,6000,5,67.0
172,6030,5,68.0
173,6060,5,69.0
174,6090,5,69.0
175,6120,5,68.0
176,6150,5,68.0
177,6180,5,70.0
178,6210,5,68.0
179,6240,2,68.0
180,6270,1,69.0
181,6300,2,72.0
182,6330,2,69.0
183,6360,2,68.0
184,6390,2,68.0
185,6420,2,65.0
186,6450,2,67.0
187,6480,2,68.0
188,6510,2,67.0
189,6540,2,66.0
190,6570,2,66.0
191,6600,2,68.0
192,6630,2,66.0
193,6660,2,67.0
194,6690,2,67.0
195,6720,2,68.0
196,6750,2,67.0
197,6780,2,67.0
198,6810,2,66.0
199,6840,2,67.0
200,6870,2,66.0
201,6900,2,66.0
202,6930,2,67.0
203,6960,2,67.0
204,6990,2,67.0
205,7020,2,68.0
206,7050,2,66.0
207,7080,2,66.0
208,7110,2,67.0
209,7140,2,65.0
210,7170,2,66.0
211,7200,2,66.0
212,7230,2,66.0
213,7260,2,66.0
214,7290,2,65.0
215,7320,2,66.0
216,7350,3,67.0
217,7380,2,67.0
218,7410,2,66.0
219,7440,2,65.0
220,7470,2,68.0
221,7500,2,67.0
222,7530,2,66.0
223,7560,2,67.0
224,7590,2,68.0
225,7620,2,67.0
226,7650,3,65.0
227,7680,3,66.0
228,7710,3,66.0
229,7740,3,66.0
230,7770,3,66.0
231,7800,3,68.0
232,7830,3,68.0
233,7860,3,65.0
234,7890,3,66.0
235,7920,3,65.0
236,7950,3,64.0
237,7980,3,65.0
238,8010,3,65.0
239,8040,3,66.0
240,8070,3,66.0
241,8100,3,66.0
242,8130,3,68.0
243,8160,3,67.0
244,8190,3,67.0
245,8220,3,68.0
246,8250,3,66.0
247,8280,3,67.0
248,8310,3,66.0
249,8340,3,67.0
250,8370,3,67.0
251,8400,3,67.0
252,8430,3,66.0
253,8460,3,67.0
254,8490,3,66.0
255,8520,3,66.0
256,8550,3,66.0
257,8580,3,68.0
258,8610,3,67.0
259,8640,3,66.0
260,8670,3,66.0
261,8700,3,66.0
262,8730,3,66.0
263,8760,3,66.0
264,8790,3,67.0
265,8820,3,66.0
266,8850,3,66.0
267,8880,3,67.0
268,8910,3,68.0
269,8940,3,68.0
270,8970,3,67.0
271,9000,3,67.0
272,9030,3,68.0
273,9060,3,67.0
274,9090,3,67.0
275,9120,3,66.0
276,9150,3,67.0
277,9180,3,68.0
278,9210,3,68.0
279,9240,2,74.0
280,9270,2,81.0
281,9300,2,71.0
282,9330,2,80.0
283,9360,2,70.0
284,9390,2,74.0
285,9420,2,70.0
286,9450,2,72.0
287,9480,2,71.0
288,9510,2,70.0
289,9540,2,69.0
290,9570,2,68.0
291,9600,2,72.0
292,9630,5,74.0
293,9660,5,71.0
294,9690,5,68.0
295,9720,5,72.0
296,9750,5,68.0
297,9780,5,70.0
298,9810,5,68.0
299,9840,5,71.0
300,9870,5,68.0
301,9900,5,68.0
302,9930,5,68.0
303,9960,5,65.0
304,9990,5,68.0
305,10020,5,68.0
306,10050,5,76.0
307,10080,5,69.0
308,10110,5,64.0
309,10140,5,68.0
310,10170,5,65.0
311,10200,5,67.0
312,10230,5,67.0
313,10260,5,68.0
314,10290,5,74.0
315,10320,5,74.0
316,10350,5,73.0
317,10380,5,77.0
318,10410,5,72.0
319,10440,5,68.0
320,10470,5,69.0
321,10500,5,69.0
322,10530,5,67.0
323,10560,5,69.0
324,10590,5,70.0
325,10620,5,68.0
326,10650,5,68.0
327,10680,5,77.0
328,10710,5,74.0
329,10740,5,68.0
330,10770,5,72.0
331,10800,5,68.0
332,10830,5,67.0
333,10860,5,68.0
334,10890,5,72.0
335,10920,2,68.0
336,10950,2,70.0
337,10980,2,68.0
338,11010,2,68.0
339,11040,2,71.0
340,11070,2,71.0
341,11100,2,69.0
342,11130,2,68.0
343,11160,2,71.0
344,11190,2,67.0
345,11220,1,69.0
346,11250,2,90.0
347,11280,2,65.0
348,11310,1,65.0
349,11340,2,63.0
350,11370,2,65.0
351,11400,2,67.0
352,11430,2,68.0
353,11460,2,69.0
354,11490,2,67.0
355,11520,2,69.0
356,11550,2,68.0
357,11580,2,66.0
358,11610,2,67.0
359,11640,2,66.0
360,11670,1,67.0
361,11700,2,81.0
362,11730,2,64.0
363,11760,2,63.0
364,11790,2,64.0
365,11820,2,63.0
366,11850,2,65.0
367,11880,2,65.0
368,11910,2,64.0
369,11940,2,68.0
370,11970,2,63.0
371,12000,1,64.0
372,12030,2,72.0
373,12060,2,62.0
374,12090,2,64.0
375,12120,2,64.0
376,12150,2,64.0
377,12180,2,65.0
378,12210,2,65.0
379,12240,2,66.0
380,12270,2,63.0
381,12300,2,65.0
382,12330,2,65.0
383,12360,2,65.0
384,12390,2,63.0
385,12420,2,64.0
386,12450,2,65.0
387,12480,1,67.0
388,12510,2,90.0
389,12540,2,64.0
390,12570,2,64.0
391,12600,2,65.0
392,12630,2,64.0
393,12660,2,66.0
394,12690,2,65.0
395,12720,2,65.0
396,12750,2,65.0
397,12780,2,65.0
398,12810,2,66.0
399,12840,2,66.0
400,12870,2,64.0
401,12900,2,65.0
402,12930,2,64.0
403,12960,2,67.0
404,12990,2,67.0
405,13020,2,73.0
406,13050,2,76.0
407,13080,2,70.0
408,13110,2,66.0
409,13140,2,62.0
410,13170,2,66.0
411,13200,2,61.0
412,13230,2,68.0
413,13260,2,68.0
414,13290,2,61.0
415,13320,2,65.0
416,13350,2,67.0
417,13380,2,68.0
418,13410,2,65.0
419,13440,1,63.0
420,13470,2,75.0
421,13500,2,66.0
422,13530,2,63.0
423,13560,2,64.0
424,13590,2,66.0
425,13620,2,66.0
426,13650,2,68.0
427,13680,2,63.0
428,13710,2,64.0
429,13740,2,65.0
430,13770,2,66.0
431,13800,2,68.0
432,13830,2,65.0
433,13860,2,66.0
434,13890,2,65.0
435,13920,2,65.0
436,13950,2,65.0
437,13980,2,60.0
438,14010,2,66.0
439,14040,2,63.0
440,14070,2,66.0
441,14100,2,68.0
442,14130,2,65.0
443,14160,2,64.0
444,14190,2,66.0
445,14220,2,64.0
446,14250,2,66.0
447,14280,2,66.0
448,14310,2,66.0
449,14340,2,66.0
450,14370,2,64.0
451,14400,2,65.0
452,14430,2,70.0
453,14460,2,66.0
454,14490,2,69.0
455,14520,2,70.0
456,14550,2,63.0
457,14580,2,64.0
458,14610,2,63.0
459,14640,2,65.0
460,14670,2,59.0
461,14700,2,62.0
462,14730,2,64.0
463,14760,2,64.0
464,14790,2,64.0
465,14820,2,65.0
466,14850,2,61.0
467,14880,2,64.0
468,14910,2,64.0
469,14940,2,62.0
470,14970,1,65.0
471,15000,2,65.0
472,15030,2,61.0
473,15060,2,61.0
474,15090,2,62.0
475,15120,2,62.0
476,15150,2,59.0
477,15180,2,60.0
478,15210,2,65.0
479,15240,1,65.0
480,15270,1,60.0
481,15300,1,63.0
482,15330,2,63.0
483,15360,2,62.0
484,15390,1,63.0
485,15420,2,60.0
486,15450,2,66.0
487,15480,2,64.0
488,15510,2,62.0
489,15540,2,64.0
490,15570,5,64.0
491,15600,5,62.0
492,15630,5,62.0
493,15660,5,68.0
494,15690,5,62.0
495,15720,5,63.0
496,15750,5,64.0
497,15780,5,64.0
498,15810,5,65.0
499,15840,5,63.0
500,15870,5,67.0
501,15900,5,66.0
502,15930,5,68.0
503,15960,5,65.0
504,15990,5,65.0
505,16020,5,64.0
506,16050,5,64.0
507,16080,5,64.0
508,16110,5,67.0
509,16140,5,68.0
510,16170,5,62.0
511,16200,5,67.0
512,16230,5,66.0
513,16260,5,64.0
514,16290,5,64.0
515,16320,5,65.0
516,16350,5,66.0
517,16380,5,68.0
518,16410,5,71.0
519,16440,5,65.0
520,16470,5,68.0
521,16500,5,65.0
522,16530,0,65.0
523,16560,0,64.0
524,16590,0,64.0
525,16620,0,65.0
526,16650,0,65.0
527,16680,0,70.0
528,16710,0,70.0
529,16740,0,68.0
530,16770,0,69.0
531,16800,0,69.0
532,16830,0,70.0
533,16860,0,70.0
534,16890,0,64.0
535,16920,1,69.0
536,16950,1,67.0
537,16980,2,65.0
538,17010,2,66.0
539,17040,2,65.0
540,17070,2,67.0
541,17100,2,66.0
542,17130,2,65.0
543,17160,2,65.0
544,17190,2,65.0
545,17220,2,65.0
546,17250,2,64.0
547,17280,2,68.0
548,17310,2,68.0
549,17340,2,62.0
550,17370,2,64.0
551,17400,2,64.0
552,17430,2,64.0
553,17460,2,66.0
554,17490,2,66.0
555,17520,2,64.0
556,17550,2,64.0
557,17580,2,65.0
558,17610,2,66.0
559,17640,2,66.0
560,17670,0,67.0
561,17700,0,68.0
562,17730,0,68.0
563,17760,0,64.0
564,17790,1,67.0
565,17820,1,66.0
566,17850,0,66.0
567,17880,0,68.0
568,17910,0,68.0
569,17940,0,66.0
570,17970,0,68.0
571,18000,0,76.0
572,18030,0,87.0
573,18060,0,68.0
574,18090,0,67.0
575,18120,0,68.0
576,18150,0,64.0
577,18180,0,67.0
578,18210,0,64.0
579,18240,0,74.0
580,18270,0,80.0
581,18300,0,80.0
582,18330,0,96.0
583,18360,0,93.0
584,18390,0,94.0
585,18420,0,99.0
586,18450,0,100.0
587,18480,0,82.0
588,18510,0,67.0
589,18540,0,67.0
590,18570,0,69.0
591,18600,0,65.0
592,18630,0,64.0
593,18660,0,62.0
594,18690,0,64.0
595,18720,0,61.0
596,18750,0,60.0
597,18780,0,60.0
598,18810,0,59.0
599,18840,0,61.0
600,18870,0,63.0
601,18900,0,60.0
602,18930,0,60.0
603,18960,0,64.0
604,18990,0,59.0
605,19020,0,61.0
606,19050,0,60.0
607,19080,0,59.0
608,19110,0,60.0
609,19140,0,59.0
610,19170,0,59.0
611,19200,0,59.0
612,19230,0,59.0
613,19260,0,59.0
614,19290,0,59.0
615,19320,0,61.0
616,19350,0,59.0
617,19380,0,58.0
618,19410,0,59.0
619,19440,0,59.0
620,19470,0,59.0
621,19500,0,72.0
622,19530,0,67.0
623,19560,0,60.0
624,19590,0,60.0
625,19620,0,59.0
626,19650,0,61.0
627,19680,0,60.0
628,19710,0,60.0
629,19740,0,59.0
630,19770,0,64.0
631,19800,0,59.0
632,19830,0,59.0
633,19860,0,58.0
634,19890,0,69.0
635,19920,0,62.0
636,19950,0,61.0
637,19980,1,63.0
638,20010,1,63.0
639,20040,1,61.0
640,20070,2,62.0
641,20100,2,62.0
642,20130,2,62.0
643,20160,2,63.0
644,20190,2,63.0
645,20220,2,63.0
646,20250,2,63.0
647,20280,2,62.0
648,20310,2,62.0
649,20340,2,62.0
650,20370,2,62.0
651,20400,2,62.0
652,20430,2,62.0
653,20460,2,60.0
654,20490,2,61.0
655,20520,2,61.0
656,20550,2,63.0
657,20580,2,62.0
658,20610,2,62.0
659,20640,2,61.0
660,20670,2,62.0
661,20700,2,62.0
662,20730,2,60.0
663,20760,2,61.0
664,20790,2,62.0
665,20820,2,62.0
666,20850,2,60.0
667,20880,2,63.0
668,20910,2,63.0
669,20940,2,62.0
670,20970,2,60.0
671,21000,2,59.0
672,21030,2,63.0
673,21060,2,63.0
674,21090,2,62.0
675,21120,2,63.0
676,21150,2,63.0
677,21180,2,61.0
678,21210,2,62.0
679,21240,2,63.0
680,21270,2,62.0
681,21300,2,64.0
682,21330,2,63.0
683,21360,2,62.0
684,21390,2,61.0
685,21420,1,63.0
686,21450,2,68.0
687,21480,2,60.0
688,21510,2,60.0
689,21540,1,64.0
690,21570,1,65.0
691,21600,2,72.0
692,21630,2,63.0
693,21660,2,63.0
694,21690,2,64.0
695,21720,2,62.0
696,21750,2,64.0
697,21780,2,62.0
698,21810,0,63.0
699,21840,1,77.0
700,21870,2,61.0
701,21900,2,63.0
702,21930,2,63.0
703,21960,2,63.0
704,21990,2,63.0
705,22020,2,60.0
706,22050,2,61.0
707,22080,2,61.0
708,22110,2,64.0
709,22140,2,62.0
710,22170,2,62.0
711,22200,2,62.0
712,22230,2,65.0
713,22260,2,65.0
714,22290,2,61.0
715,22320,2,63.0
716,22350,2,64.0
717,22380,2,62.0
718,22410,2,64.0
719,22440,2,64.0
720,22470,2,65.0
721,22500,2,63.0
722,22530,2,63.0
723,22560,2,63.0
724,22590,2,63.0
725,22620,2,68.0
726,22650,5,65.0
727,22680,5,62.0
728,22710,5,62.0
729,22740,5,65.0
730,22770,5,65.0
731,22800,5,66.0
732,22830,5,68.0
733,22860,5,64.0
734,22890,5,65.0
735,22920,5,69.0
736,22950,5,61.0
737,22980,5,62.0
738,23010,5,66.0
739,23040,5,69.0
740,23070,5,60.0
741,23100,5,63.0
742,23130,5,64.0
743,23160,5,63.0
744,23190,5,64.0
745,23220,5,64.0
746,23250,5,64.0
747,23280,5,63.0
748,23310,5,64.0
749,23340,5,65.0
750,23370,5,63.0
751,23400,5,65.0
752,23430,5,63.0
753,23460,5,64.0
754,23490,5,65.0
755,23520,5,66.0
756,23550,5,63.0
757,23580,5,66.0
758,23610,5,65.0
759,23640,5,65.0
760,23670,5,65.0
761,23700,5,68.0
762,23730,5,65.0
763,23760,5,63.0
764,23790,5,63.0
765,23820,5,62.0
766,23850,5,61.0
767,23880,5,63.0
768,23910,5,65.0
769,23940,5,65.0
770,23970,5,66.0
771,24000,5,68.0
772,24030,2,70.0
773,24060,2,64.0
774,24090,2,65.0
775,24120,2,63.0
776,24150,2,62.0
777,24180,2,60.0
778,24210,2,63.0
779,24240,2,63.0
780,24270,2,64.0
781,24300,2,67.0
782,24330,2,62.0
783,24360,2,66.0
784,24390,2,62.0
785,24420,2,63.0
786,24450,2,65.0
787,24480,2,67.0
788,24510,2,64.0
789,24540,2,64.0
790,24570,2,63.0
791,24600,2,65.0
792,24630,2,66.0
793,24660,2,62.0
794,24690,2,64.0
795,24720,2,62.0
796,24750,2,62.0
797,24780,2,64.0
798,24810,2,61.0
799,24840,2,64.0
800,24870,2,62.0
801,24900,2,64.0
802,24930,2,63.0
803,24960,2,62.0
804,24990,2,63.0
805,25020,2,63.0
806,25050,2,62.0
807,25080,2,62.0
808,25110,2,59.0
809,25140,2,62.0
810,25170,2,62.0
811,25200,2,62.0
812,25230,2,64.0
813,25260,2,63.0
814,25290,2,64.0
815,25320,2,60.0
816,25350,2,62.0
817,25380,2,62.0
818,25410,2,69.0
819,25440,2,62.0
820,25470,2,61.0
821,25500,2,64.0
822,25530,2,61.0
823,25560,2,63.0
824,25590,2,63.0
825,25620,2,61.0
826,25650,2,62.0
827,25680,2,62.0
828,25710,2,61.0
829,25740,2,62.0
830,25770,2,62.0
831,25800,2,62.0
832,25830,2,62.0
833,25860,2,62.0
834,25890,3,63.0
835,25920,3,63.0
836,25950,3,63.0
837,25980,3,64.0
838,26010,3,64.0
839,26040,3,62.0
840,26070,3,62.0
841,26100,3,61.0
842,26130,3,65.0
843,26160,3,62.0
844,26190,3,61.0
845,26220,3,62.0
846,26250,3,63.0
847,26280,2,62.0
848,26310,2,65.0
849,26340,2,64.0
850,26370,2,64.0
851,26400,2,63.0
852,26430,2,60.0
853,26460,2,61.0
854,26490,3,62.0
855,26520,3,62.0
856,26550,3,63.0
857,26580,3,62.0
858,26610,3,65.0
859,26640,2,63.0
860,26670,0,64.0
861,26700,1,95.0
862,26730,1,66.0
863,26760,2,63.0
864,26790,2,63.0
865,26820,2,61.0
866,26850,2,66.0
867,26880,2,64.0
868,26910,2,62.0
869,26940,1,65.0
870,26970,1,61.0
871,27000,2,63.0
872,27030,1,61.0
873,27060,2,63.0
874,27090,2,61.0
875,27120,2,61.0
876,27150,2,62.0
877,27180,2,60.0
878,27210,2,63.0
879,27240,2,63.0
880,27270,2,61.0
881,27300,2,60.0
882,27330,2,65.0
883,27360,2,60.0
884,27390,5,66.0
885,27420,5,63.0
886,27450,5,60.0
887,27480,5,64.0
888,27510,5,61.0
889,27540,5,59.0
890,27570,5,63.0
891,27600,5,62.0
892,27630,5,64.0
893,27660,5,60.0
894,27690,5,62.0
895,27720,5,64.0
896,27750,5,64.0
897,27780,5,64.0
898,27810,5,60.0
899,27840,5,64.0
900,27870,5,68.0
901,27900,5,65.0
902,27930,5,62.0
903,27960,5,63.0
904,27990,5,62.0
905,28020,5,62.0
906,28050,5,65.0
907,28080,5,65.0
908,28110,5,63.0
909,28140,5,65.0
910,28170,5,64.0
911,28200,5,66.0
912,28230,5,68.0
913,28260,5,65.0
914,28290,5,67.0
915,28320,5,81.0
916,28350,5,86.0
917,28380,5,86.0
918,28410,5,77.0
919,28440,5,72.0
920,28470,5,67.0
921,28500,5,68.0
922,28530,5,68.0
923,28560,5,66.0
924,28590,5,64.0
925,28620,5,66.0
926,28650,5,63.0
927,28680,5,64.0
928,28710,5,65.0
929,28740,5,66.0
930,28770,5,64.0
931,28800,5,64.0
932,28830,5,66.0
933,28860,5,65.0
934,28890,5,63.0
935,28920,5,63.0
0,420,0,79.0
1,450,0,68.0
2,480,0,68.0
3,510,0,71.0
4,540,1,70.0
5,570,1,68.0
6,600,2,68.0
7,630,2,66.0
8,660,2,65.0
9,690,2,68.0
10,720,2,66.0
11,750,2,64.0
12,780,2,66.0
13,810,2,65.0
14,840,2,64.0
15,870,2,62.0
16,900,2,64.0
17,930,2,61.0
18,960,2,63.0
19,990,2,64.0
20,1020,2,62.0
21,1050,2,65.0
22,1080,2,61.0
23,1110,2,64.0
24,1140,2,62.0
25,1170,2,65.0
26,1200,2,64.0
27,1230,2,64.0
28,1260,2,62.0
29,1290,2,68.0
30,1320,2,65.0
31,1350,2,66.0
32,1380,2,64.0
33,1410,2,64.0
34,1440,2,63.0
35,1470,2,61.0
36,1500,2,65.0
37,1530,3,62.0
38,1560,3,63.0
39,1590,2,68.0
40,1620,3,65.0
41,1650,3,65.0
42,1680,3,65.0
43,1710,3,65.0
44,1740,3,61.0
45,1770,3,66.0
46,1800,3,64.0
47,1830,3,66.0
48,1860,3,62.0
49,1890,3,64.0
50,1920,3,68.0
51,1950,3,62.0
52,1980,3,67.0
53,2010,3,65.0
54,2040,3,67.0
55,2070,2,68.0
56,2100,2,70.0
57,2130,3,67.0
58,2160,3,67.0
59,2190,3,64.0
60,2220,3,67.0
61,2250,3,67.0
62,2280,3,67.0
63,2310,3,66.0
64,2340,3,73.0
65,2370,3,69.0
66,2400,3,68.0
67,2430,3,66.0
68,2460,3,68.0
69,2490,3,66.0
70,2520,3,68.0
71,2550,3,69.0
72,2580,3,70.0
73,2610,3,72.0
74,2640,3,72.0
75,2670,3,71.0
76,2700,3,71.0
77,2730,3,70.0
78,2760,3,70.0
79,2790,3,68.0
80,2820,3,71.0
81,2850,3,70.0
82,2880,3,74.0
83,2910,3,74.0
84,2940,3,72.0
85,2970,3,70.0
86,3000,0,71.0
87,3030,0,83.0
88,3060,0,90.0
89,3090,1,78.0
90,3120,2,77.0
91,3150,2,77.0
92,3180,2,76.0
93,3210,2,77.0
94,3240,2,73.0
95,3270,2,72.0
96,3300,2,72.0
97,3330,2,72.0
98,3360,2,73.0
99,3390,2,69.0
100,3420,2,70.0
101,3450,2,72.0
102,3480,2,73.0
103,3510,2,71.0
104,3540,3,70.0
105,3570,3,71.0
106,3600,3,71.0
107,3630,3,71.0
108,3660,3,70.0
109,3690,3,70.0
110,3720,3,70.0
111,3750,3,71.0
112,3780,3,71.0
113,3810,3,75.0
114,3840,2,84.0
115,3870,3,75.0
116,3900,2,75.0
117,3930,2,76.0
118,3960,2,74.0
119,3990,2,72.0
120,4020,2,75.0
121,4050,2,73.0
122,4080,1,74.0
123,4110,2,74.0
124,4140,2,73.0
125,4170,2,73.0
126,4200,2,74.0
127,4230,2,73.0
128,4260,2,71.0
129,4290,2,75.0
130,4320,2,75.0
131,4350,2,75.0
132,4380,2,74.0
133,4410,1,75.0
134,4440,2,70.0
135,4470,2,70.0
136,4500,2,75.0
137,4530,1,74.0
138,4560,2,73.0
139,4590,2,72.0
140,4620,2,75.0
141,4650,2,73.0
142,4680,3,72.0
143,4710,3,74.0
144,4740,2,84.0
145,4770,0,74.0
146,4800,1,74.0
147,4830,2,69.0
148,4860,2,74.0
149,4890,2,74.0
150,4920,2,72.0
151,4950,2,76.0
152,4980,2,76.0
153,5010,2,72.0
154,5040,2,75.0
155,5070,2,77.0
156,5100,2,74.0
157,5130,2,77.0
158,5160,2,77.0
159,5190,2,77.0
160,5220,2,77.0
161,5250,2,77.0
162,5280,2,77.0
163,5310,2,77.0
164,5340,2,76.0
165,5370,2,76.0
166,5400,2,76.0
167,5430,2,74.0
168,5460,2,77.0
169,5490,2,74.0
170,5520,1,75.0
171,5550,2,76.0
172,5580,2,75.0
173,5610,2,72.0
174,5640,2,76.0
175,5670,2,76.0
176,5700,2,77.0
177,5730,2,74.0
178,5760,2,75.0
179,5790,2,73.0
180,5820,2,75.0
181,5850,2,75.0
182,5880,2,77.0
183,5910,2,79.0
184,5940,1,77.0
185,5970,2,72.0
186,6000,2,77.0
187,6030,2,74.0
188,6060,3,77.0
189,6090,3,79.0
190,6120,3,78.0
191,6150,3,76.0
192,6180,3,79.0
193,6210,3,77.0
194,6240,3,77.0
195,6270,3,80.0
196,6300,3,77.0
197,6330,3,81.0
198,6360,2,82.0
199,6390,2,79.0
200,6420,2,85.0
201,6450,2,72.0
202,6480,2,80.0
203,6510,2,75.0
204,6540,2,78.0
205,6570,2,78.0
206,6600,2,78.0
207,6630,2,78.0
208,6660,2,82.0
209,6690,2,75.0
210,6720,2,79.0
211,6750,2,80.0
212,6780,2,78.0
213,6810,2,75.0
214,6840,2,80.0
215,6870,2,79.0
216,6900,2,78.0
217,6930,2,78.0
218,6960,2,78.0
219,6990,2,80.0
220,7020,2,75.0
221,7050,2,76.0
222,7080,2,77.0
223,7110,2,76.0
224,7140,1,74.0
225,7170,2,77.0
226,7200,2,79.0
227,7230,2,75.0
228,7260,2,77.0
229,7290,2,78.0
230,7320,2,76.0
231,7350,2,77.0
232,7380,3,78.0
233,7410,3,75.0
234,7440,3,75.0
235,7470,2,73.0
236,7500,0,77.0
237,7530,0,77.0
238,7560,1,77.0
239,7590,2,79.0
240,7620,2,78.0
241,7650,2,77.0
242,7680,2,76.0
243,7710,2,80.0
244,7740,0,75.0
245,7770,1,76.0
246,7800,1,76.0
247,7830,0,76.0
248,7860,0,79.0
249,7890,0,77.0
250,7920,1,79.0
251,7950,2,77.0
252,7980,2,78.0
253,8010,2,77.0
254,8040,2,82.0
255,8070,2,79.0
256,8100,2,83.0
257,8130,0,74.0
258,8160,1,81.0
259,8190,1,77.0
260,8220,2,77.0
261,8250,2,76.0
262,8280,2,75.0
263,8310,2,79.0
264,8340,2,74.0
265,8370,2,77.0
266,8400,2,73.0
267,8430,2,77.0
268,8460,2,75.0
269,8490,2,74.0
270,8520,2,76.0
271,8550,2,74.0
272,8580,2,78.0
273,8610,2,75.0
274,8640,2,73.0
275,8670,3,76.0
276,8700,2,73.0
277,8730,2,77.0
278,8760,2,73.0
279,8790,2,77.0
280,8820,2,77.0
281,8850,2,75.0
282,8880,2,77.0
283,8910,2,74.0
284,8940,2,76.0
285,8970,2,74.0
286,9000,2,77.0
287,9030,1,86.0
288,9060,2,75.0
289,9090,2,78.0
290,9120,2,77.0
291,9150,2,73.0
292,9180,3,75.0
293,9210,3,76.0
294,9240,3,77.0
295,9270,3,76.0
296,9300,3,73.0
297,9330,3,78.0
298,9360,3,75.0
299,9390,3,78.0
300,9420,3,77.0
301,9450,3,77.0
302,9480,3,77.0
303,9510,3,77.0
304,9540,3,77.0
305,9570,3,77.0
306,9600,3,78.0
307,9630,3,76.0
308,9660,3,77.0
309,9690,3,78.0
310,9720,3,77.0
311,9750,2,71.0
312,9780,2,77.0
313,9810,2,77.0
314,9840,3,76.0
315,9870,3,76.0
316,9900,3,75.0
317,9930,2,79.0
318,9960,2,75.0
319,9990,3,79.0
320,10020,3,76.0
321,10050,3,77.0
322,10080,2,74.0
323,10110,2,78.0
324,10140,3,73.0
325,10170,3,73.0
326,10200,3,77.0
327,10230,3,75.0
328,10260,3,72.0
329,10290,3,77.0
330,10320,1,74.0
331,10350,2,73.0
332,10380,2,73.0
333,10410,2,76.0
334,10440,2,75.0
335,10470,2,74.0
336,10500,2,74.0
337,10530,2,76.0
338,10560,2,77.0
339,10590,2,77.0
340,10620,1,76.0
341,10650,2,73.0
342,10680,2,76.0
343,10710,2,77.0
344,10740,2,77.0
345,10770,2,75.0
346,10800,3,76.0
347,10830,3,71.0
348,10860,3,77.0
349,10890,3,76.0
350,10920,3,74.0
351,10950,3,74.0
352,10980,3,73.0
353,11010,3,75.0
354,11040,3,77.0
355,11070,3,77.0
356,11100,3,77.0
357,11130,3,76.0
358,11160,3,77.0
359,11190,3,74.0
360,11220,3,76.0
361,11250,3,75.0
362,11280,3,77.0
363,11310,3,75.0
364,11340,3,75.0
365,11370,3,75.0
366,11400,3,77.0
367,11430,3,77.0
368,11460,3,77.0
369,11490,3,75.0
370,11520,3,77.0
371,11550,3,76.0
372,11580,3,76.0
373,11610,3,77.0
374,11640,3,75.0
375,11670,3,76.0
376,11700,3,76.0
377,11730,2,77.0
378,11760,2,76.0
379,11790,3,73.0
380,11820,3,76.0
381,11850,3,77.0
382,11880,2,73.0
383,11910,2,74.0
384,11940,2,72.0
385,11970,2,73.0
386,12000,2,71.0
387,12030,2,76.0
388,12060,2,73.0
389,12090,2,71.0
390,12120,2,73.0
391,12150,2,75.0
392,12180,2,75.0
393,12210,2,77.0
394,12240,2,79.0
395,12270,2,73.0
396,12300,2,75.0
397,12330,2,76.0
398,12360,1,79.0
399,12390,2,75.0
400,12420,2,76.0
401,12450,2,74.0
402,12480,2,73.0
403,12510,2,71.0
404,12540,2,77.0
